Unnamed: 0,cell_class,neuron_class,domain,Region,ground_truth,x,y
1168x394,Endothelial 1,,BST,BST,BST,1167.92631,393.9887684
1170x458,Inhibitory,I-18,BST,BST,BST,1169.990974,458.1100956
1174x449,Inhibitory,I-27,BST,BST,BST,1174.219253,449.154005
1182x426,Inhibitory,I-18,BST,BST,BST,1182.374454,426.0047685
1182x403,Inhibitory,I-9,BST,BST,BST,1182.347631,403.3756534
1191x356,Inhibitory,I-18,BST,BST,BST,1190.969314,355.9866157
1188x464,Endothelial 1,,BST,BST,BST,1188.325807,464.0179411
1193x385,Inhibitory,I-23,BST,BST,BST,1192.576345,385.0942114
1199x488,Inhibitory,I-27,BST,BST,BST,1199.079399,488.498664
1204x453,Endothelial 3,,BST,BST,BST,1203.614347,452.7230203
1206x505,Microglia,,BST,BST,BST,1205.828766,504.5485622
1207x419,Endothelial 1,,BST,BST,BST,1206.95189,419.0287371
1213x463,Inhibitory,I-18,BST,BST,BST,1213.107249,463.1964305
1222x428,Astrocyte,,BST,BST,BST,1221.671375,428.2175742
1234x434,Inhibitory,I-9,BST,BST,BST,1233.523767,434.4324863
1234x468,Inhibitory,I-18,BST,BST,BST,1234.089633,467.6363518
1235x447,Inhibitory,I-13,BST,BST,BST,1234.857071,446.5711339
1247x463,Inhibitory,I-1,BST,BST,BST,1247.09972,462.7379831
1245x429,Inhibitory,I-18,BST,BST,BST,1245.174083,428.8903541
1246x440,Inhibitory,I-18,BST,BST,BST,1246.124848,440.1604495
1251x392,Inhibitory,I-18,BST,BST,BST,1251.469842,391.9682891
1260x505,Inhibitory,I-23,BST,BST,BST,1260.366521,504.5993399
1264x444,Inhibitory,I-9,BST,BST,BST,1263.752079,443.8164689
1266x352,Inhibitory,I-5,BST,BST,BST,1265.702857,352.0395698
1270x361,Inhibitory,I-25,BST,BST,BST,1269.864173,360.7857075
1273x410,Inhibitory,I-18,BST,BST,BST,1272.699248,410.2742525
1278x477,Inhibitory,I-2,BST,BST,BST,1277.726487,476.7375
1277x459,Excitatory,E-11,BST,BST,BST,1276.974067,459.4202739
1283x521,Inhibitory,I-23,BST,BST,BST,1283.155092,520.8280582
1284x507,Inhibitory,I-1,BST,BST,BST,1284.496191,506.5500791
1291x379,Endothelial 1,,BST,BST,BST,1290.923594,379.1741009
1294x484,Excitatory,E-17,BST,BST,BST,1294.049361,484.048912
1301x506,Inhibitory,I-34,BST,BST,BST,1300.586787,506.1006121
1304x377,Astrocyte,,BST,BST,BST,1303.576067,377.470069
1312x364,Excitatory,E-17,BST,BST,BST,1311.822402,364.0210547
1315x503,Inhibitory,I-9,BST,BST,BST,1315.161602,502.715624
1324x451,Inhibitory,I-1,BST,BST,BST,1323.633575,451.3092037
1325x360,Astrocyte,,BST,BST,BST,1324.741836,359.9980373
1330x514,Inhibitory,I-6,BST,BST,BST,1330.138448,513.8459793
1195x406,OD Mature 2,,BST,BST,BST,1195.025921,405.7154616
1216x382,Excitatory,E-12,BST,BST,BST,1215.59848,382.1893789
1228x363,Inhibitory,I-9,BST,BST,BST,1228.152977,363.4104331
1245x510,Inhibitory,I-24,BST,BST,BST,1245.336442,509.705419
1302x473,Inhibitory,I-27,BST,BST,BST,1301.73357,473.0637445
1222x349,Astrocyte,,BST,BST,BST,1222.165551,349.0846735
1244x349,Astrocyte,,BST,BST,BST,1243.78428,348.8411228
1304x451,Inhibitory,I-23,BST,BST,BST,1304.267218,451.0619171
1256x342,Microglia,,BST,BST,BST,1256.254394,342.4289124
1326x389,Inhibitory,I-18,BST,BST,BST,1326.482344,389.2946979
1157x421,Inhibitory,I-23,BST,BST,BST,1157.296108,420.7334137
1158x351,Inhibitory,I-1,BST,BST,BST,1158.261663,350.6454883
1189x402,Astrocyte,,BST,BST,BST,1189.303544,401.9646644
1242x463,Inhibitory,I-13,BST,BST,BST,1242.309016,462.7676761
1270x392,Inhibitory,I-18,BST,BST,BST,1270.164934,391.5031451
1272x424,Astrocyte,,BST,BST,BST,1272.067525,423.8764313
1284x353,OD Immature 1,,BST,BST,BST,1284.183408,353.294648
1283x483,OD Immature 1,,BST,BST,BST,1283.103001,483.3803772
1320x517,Inhibitory,I-2,BST,BST,BST,1320.132822,516.9909866
1154x672,Inhibitory,I-9,BST,BST,BST,1154.011431,671.8826359
1153x656,Endothelial 1,,BST,BST,BST,1153.035357,656.1989199
1159x694,Inhibitory,I-23,BST,BST,BST,1158.640266,694.2498692
1165x613,Inhibitory,I-23,BST,BST,BST,1165.232169,612.9208356
1170x655,Inhibitory,I-23,BST,BST,BST,1169.510246,655.4722539
1171x592,Endothelial 1,,BST,BST,BST,1171.168825,591.8675269
1174x568,Excitatory,E-11,BST,BST,BST,1174.005251,568.2406465
1175x577,Inhibitory,I-23,BST,BST,BST,1174.924885,577.3114024
1172x716,Endothelial 1,,BST,BST,BST,1172.222052,715.5357683
1178x551,Inhibitory,I-25,BST,BST,BST,1177.574939,550.879965
1182x700,Inhibitory,I-2,BST,BST,BST,1181.661503,699.9517944
1191x583,Astrocyte,,BST,BST,BST,1191.340006,583.1650478
1190x657,Inhibitory,I-23,BST,BST,BST,1190.396206,657.2818784
1198x619,Microglia,,BST,BST,BST,1198.306153,619.4435744
1202x636,Inhibitory,I-23,BST,BST,BST,1202.157395,635.7375881
1211x561,Astrocyte,,BST,BST,BST,1211.200291,561.3082681
1200x681,Inhibitory,I-9,BST,BST,BST,1200.209302,680.8981544
1218x541,Inhibitory,I-13,BST,BST,BST,1217.768655,541.3218094
1226x688,Inhibitory,I-23,BST,BST,BST,1226.200916,688.0662715
1229x681,Inhibitory,I-23,BST,BST,BST,1229.390906,681.1475686
1230x653,Inhibitory,I-13,BST,BST,BST,1230.15526,653.3064934
1236x685,Inhibitory,I-23,BST,BST,BST,1235.736227,684.6766768
1243x633,Inhibitory,I-18,BST,BST,BST,1242.715375,632.9134158
1244x577,Inhibitory,I-23,BST,BST,BST,1243.60172,577.0668282
1252x609,Astrocyte,,BST,BST,BST,1251.570031,609.1093633
1253x664,Inhibitory,I-18,BST,BST,BST,1252.625026,664.3192554
1256x596,Endothelial 1,,BST,BST,BST,1256.071745,596.2329183
1277x662,Inhibitory,I-25,BST,BST,BST,1276.645691,661.59696
1285x631,Inhibitory,I-29,BST,BST,BST,1284.698219,631.3221483
1284x571,Inhibitory,I-13,BST,BST,BST,1284.087807,571.2026921
1292x602,Inhibitory,I-18,BST,BST,BST,1291.652112,602.1445587
1287x648,OD Mature 2,,BST,BST,BST,1287.491335,647.9661769
1299x599,Inhibitory,I-18,BST,BST,BST,1299.239903,599.216934
1300x654,Inhibitory,I-1,BST,BST,BST,1299.784954,654.3461178
1308x629,Excitatory,E-13,BST,BST,BST,1307.807695,629.3318676
1309x674,Astrocyte,,BST,BST,BST,1308.686224,674.2883155
1327x550,Inhibitory,I-23,BST,BST,BST,1326.719269,549.8085229
1192x610,Inhibitory,I-23,BST,BST,BST,1191.703247,609.6331256
1259x577,Inhibitory,I-23,BST,BST,BST,1259.252433,577.4478766
1304x583,Inhibitory,I-18,BST,BST,BST,1304.334541,583.2310653
1312x702,Inhibitory,I-18,BST,BST,BST,1312.201519,701.8477714
1335x601,Astrocyte,,BST,BST,BST,1335.471752,601.0206474
1178x629,Inhibitory,I-23,BST,BST,BST,1178.315716,629.3583225
1190x640,OD Mature 2,,BST,BST,BST,1189.688491,640.4925096
1192x683,Inhibitory,I-23,BST,BST,BST,1191.504287,682.6796615
1197x536,Excitatory,E-20,BST,BST,BST,1197.222323,536.4350952
1207x660,Endothelial 1,,BST,BST,BST,1206.57158,659.8375468
1214x589,Inhibitory,I-23,BST,BST,BST,1213.561912,588.558611
1304x553,OD Immature 1,,BST,BST,BST,1304.1176,552.7013469
1334x613,Astrocyte,,BST,BST,BST,1333.80298,613.3522379
1208x549,Inhibitory,I-23,BST,BST,BST,1207.60693,549.4850738
1258x539,Excitatory,E-13,BST,BST,BST,1257.57642,539.4227895
1295x592,Microglia,,BST,BST,BST,1295.413254,591.5040847
1325x636,Endothelial 1,,BST,BST,BST,1324.735821,635.8840131
1158x637,Inhibitory,I-23,BST,BST,BST,1158.10703,637.4039606
1160x552,Excitatory,E-13,BST,BST,BST,1159.927251,552.1364576
1198x566,Inhibitory,I-23,BST,BST,BST,1197.68059,565.6046336
1208x637,Inhibitory,I-13,BST,BST,BST,1208.002088,636.6803816
1211x656,Inhibitory,I-6,BST,BST,BST,1210.503025,656.3585954
1215x621,Inhibitory,I-23,BST,BST,BST,1214.517179,621.1731184
1218x672,Astrocyte,,BST,BST,BST,1218.463683,672.4222858
1221x648,Inhibitory,I-25,BST,BST,BST,1220.867435,647.9694318
1239x594,Astrocyte,,BST,BST,BST,1238.518734,593.8508688
1280x695,Inhibitory,I-1,BST,BST,BST,1280.059605,694.9993663
1290x713,Inhibitory,I-1,BST,BST,BST,1289.88297,712.9826374
1298x619,Inhibitory,I-2,BST,BST,BST,1297.815264,619.3252812
1324x697,Inhibitory,I-23,BST,BST,BST,1324.195856,696.7141272
1324x660,Astrocyte,,BST,BST,BST,1324.452824,660.237982
1332x587,Inhibitory,I-1,BST,BST,BST,1332.027483,586.6353357
1154x810,Excitatory,E-4,BST,BST,BST,1154.382085,809.9536865
1155x759,Inhibitory,I-23,BST,BST,BST,1155.365994,758.8920139
1161x751,Astrocyte,,BST,BST,BST,1160.581613,750.5788161
1160x776,OD Mature 2,,BST,BST,BST,1159.604803,776.2829742
1165x757,Inhibitory,I-23,BST,BST,BST,1165.092417,756.6267481
1165x808,Astrocyte,,BST,BST,BST,1165.399449,808.3551526
1176x833,Endothelial 1,,BST,BST,BST,1175.939534,833.1820306
1180x781,Inhibitory,I-18,BST,BST,BST,1179.862826,781.1705469
1180x916,Excitatory,E-13,BST,BST,BST,1179.566293,915.7316957
1188x761,Inhibitory,I-9,BST,BST,BST,1187.698201,760.6910274
1189x894,Excitatory,E-18,BST,BST,BST,1189.194806,893.9116828
1193x743,Inhibitory,I-23,BST,BST,BST,1192.873515,742.9191699
1197x838,Microglia,,BST,BST,BST,1196.821908,838.1470096
1204x784,Inhibitory,I-9,BST,BST,BST,1204.225733,783.8516792
1211x879,Inhibitory,I-9,BST,BST,BST,1211.261729,879.1979232
1224x787,Inhibitory,I-18,BST,BST,BST,1223.751454,786.7159927
1228x869,Inhibitory,I-13,BST,BST,BST,1228.067251,868.6629185
1233x845,Inhibitory,I-23,BST,BST,BST,1232.890123,845.4730338
1240x745,Excitatory,E-13,BST,BST,BST,1240.199559,745.2873226
1244x877,Inhibitory,I-29,BST,BST,BST,1243.724577,877.1257091
1257x780,Inhibitory,I-25,BST,BST,BST,1256.52891,779.5152105
1257x887,OD Immature 1,,BST,BST,BST,1257.070464,886.8997037
1259x792,Inhibitory,I-18,BST,BST,BST,1259.277929,792.1060037
1265x839,Inhibitory,I-9,BST,BST,BST,1265.408243,839.3239584
1268x921,OD Mature 2,,fx,fx,fx,1267.840314,921.2807376
1275x869,Inhibitory,I-29,BST,BST,BST,1274.895619,869.1037839
1273x834,Inhibitory,I-18,BST,BST,BST,1273.201905,834.138484
1284x791,Inhibitory,I-18,BST,BST,BST,1283.928641,791.3899687
1286x763,Excitatory,E-18,BST,BST,BST,1285.661936,763.3970045
1287x740,Inhibitory,I-1,BST,BST,BST,1287.316401,740.3468649
1287x775,Inhibitory,I-18,BST,BST,BST,1286.633953,774.9870441
1291x834,Excitatory,E-13,BST,BST,BST,1290.820444,833.6142814
1305x873,OD Immature 1,,BST,BST,BST,1305.23293,872.9160426
1326x765,Excitatory,E-14,BST,BST,BST,1326.286925,764.7369637
1328x840,Microglia,,BST,BST,BST,1328.431894,839.9573968
1331x798,Inhibitory,I-18,BST,BST,BST,1331.025014,798.0550105
1335x777,OD Immature 1,,BST,BST,BST,1334.858103,776.6300972
1336x770,OD Immature 1,,BST,BST,BST,1336.380029,769.9696455
1337x906,Excitatory,E-10,fx,fx,fx,1336.839213,905.842826
1198x886,Inhibitory,I-23,BST,BST,BST,1198.441934,885.8838626
1199x774,Endothelial 1,,BST,BST,BST,1199.233294,774.1631047
1231x814,Excitatory,E-4,BST,BST,BST,1231.050252,813.6726748
1260x903,Inhibitory,I-13,BST,BST,BST,1260.20698,903.0490756
1259x874,Inhibitory,I-29,BST,BST,BST,1258.715494,874.0558748
1263x767,Excitatory,E-13,BST,BST,BST,1263.27969,766.7213786
1318x891,Inhibitory,I-1,fx,fx,fx,1318.148064,890.769795
1320x799,Inhibitory,I-9,BST,BST,BST,1319.61034,798.6402061
1333x918,Microglia,,fx,fx,fx,1333.07799,917.6616285
1160x870,Inhibitory,I-1,BST,BST,BST,1159.749533,870.0457024
1189x875,Astrocyte,,BST,BST,BST,1188.957072,875.1418407
1218x869,Inhibitory,I-2,BST,BST,BST,1217.680268,869.4121321
1230x835,Astrocyte,,BST,BST,BST,1230.487251,835.4083768
1250x796,Inhibitory,I-18,BST,BST,BST,1250.161255,795.633412
1312x768,Inhibitory,I-18,BST,BST,BST,1311.848946,768.2222954
1313x778,Endothelial 1,,BST,BST,BST,1313.032501,777.5879196
1335x747,Inhibitory,I-25,BST,BST,BST,1334.84044,746.9293292
1278x805,Inhibitory,I-1,BST,BST,BST,1277.73815,804.7075203
1317x841,Inhibitory,I-7,BST,BST,BST,1317.111325,840.9040417
1154x830,Inhibitory,I-1,BST,BST,BST,1154.167597,829.5060778
1201x758,Excitatory,E-7,BST,BST,BST,1200.663936,757.7908037
1234x756,Inhibitory,I-18,BST,BST,BST,1233.953324,755.5033425
1242x740,Microglia,,BST,BST,BST,1242.043676,739.6280208
1265x759,Excitatory,E-6,BST,BST,BST,1265.182435,759.075248
1275x856,Excitatory,E-28,BST,BST,BST,1275.35264,856.127157
1302x896,Astrocyte,,fx,fx,fx,1302.171941,896.45355
1339x914,Pericytes,,fx,fx,fx,1339.021923,914.2032193
1352x774,Inhibitory,I-1,BST,BST,BST,1351.731823,773.6574204
1352x755,Astrocyte,,BST,BST,BST,1352.174991,754.6322339
1354x861,Astrocyte,,fx,fx,fx,1354.364546,861.4858885
1359x801,Inhibitory,I-1,fx,fx,fx,1359.220156,800.8410565
1364x843,Inhibitory,I-1,fx,fx,fx,1363.886627,843.1989125
1366x744,Astrocyte,,BST,BST,BST,1366.044155,744.1721632
1370x857,OD Mature 2,,fx,fx,fx,1370.207381,856.9982805
1371x829,Astrocyte,,fx,fx,fx,1371.43525,829.4524385
1374x798,Endothelial 3,,fx,fx,fx,1374.111477,798.4000812
1375x785,Endothelial 1,,fx,fx,fx,1374.816543,784.8999073
1376x909,Excitatory,E-14,fx,fx,fx,1376.409462,908.6690902
1383x855,Excitatory,E-6,fx,fx,fx,1382.500636,855.1305618
1386x754,Endothelial 1,,fx,fx,fx,1385.957904,753.9694095
1387x884,Astrocyte,,fx,fx,fx,1387.33339,884.4077741
1397x883,Inhibitory,I-8,fx,fx,fx,1396.564071,882.9558468
1401x818,Endothelial 3,,fx,fx,fx,1400.872261,817.6651012
1400x862,Excitatory,E-25,fx,fx,fx,1400.212292,862.3253159
1404x908,Astrocyte,,fx,fx,fx,1403.935585,907.7219571
1417x908,Endothelial 1,,fx,fx,fx,1416.604392,907.9921275
1421x800,OD Mature 2,,fx,fx,fx,1420.895424,800.3303704
1424x858,Astrocyte,,fx,fx,fx,1423.943386,857.5162111
1426x843,Endothelial 1,,fx,fx,fx,1426.058377,842.6662118
1436x893,Astrocyte,,fx,fx,fx,1436.16834,892.537632
1433x915,OD Mature 2,,fx,fx,fx,1433.227285,914.6999255
1440x920,Astrocyte,,fx,fx,fx,1440.466588,920.4172755
1445x780,OD Mature 2,,fx,fx,fx,1444.524927,779.7890291
1446x740,OD Mature 1,,fx,fx,fx,1446.292578,740.2162261
1454x816,OD Mature 1,,fx,fx,fx,1453.796678,816.0322653
1473x776,OD Mature 2,,fx,fx,fx,1472.50955,776.1534035
1479x844,OD Mature 2,,fx,fx,fx,1479.127115,843.6728862
1486x907,Astrocyte,,fx,fx,fx,1486.323895,907.3100215
1491x757,OD Mature 2,,fx,fx,fx,1491.119968,757.1911681
1498x859,OD Mature 2,,fx,fx,fx,1497.916814,859.4763419
1498x786,OD Mature 2,,fx,fx,fx,1498.054202,786.4003955
1504x764,OD Mature 2,,fx,fx,fx,1504.144273,764.1873752
1503x886,Excitatory,E-13,fx,fx,fx,1502.715718,886.236095
1504x880,Astrocyte,,fx,fx,fx,1504.454439,879.7831129
1511x750,OD Mature 2,,fx,fx,fx,1511.309712,749.8259328
1512x876,Astrocyte,,fx,fx,fx,1512.278085,875.5018038
1514x813,OD Mature 1,,fx,fx,fx,1513.825302,813.425221
1515x919,Inhibitory,I-1,fx,fx,fx,1514.658295,919.1706851
1516x826,OD Immature 1,,fx,fx,fx,1515.658752,826.2894851
1527x773,OD Mature 2,,fx,fx,fx,1527.033207,773.2887861
1413x895,Inhibitory,I-1,fx,fx,fx,1412.671102,895.2238051
1420x920,Endothelial 1,,fx,fx,fx,1419.506534,919.6073897
1468x875,Astrocyte,,fx,fx,fx,1467.909377,875.0157229
1357x890,Excitatory,E-10,fx,fx,fx,1357.264517,890.2162204
1378x751,Inhibitory,I-1,fx,fx,fx,1377.596706,750.9243406
1378x809,Excitatory,E-14,fx,fx,fx,1377.839875,809.4014297
1390x846,Astrocyte,,fx,fx,fx,1390.217135,845.8001787
1426x867,Inhibitory,I-8,fx,fx,fx,1426.392559,866.7543032
1457x809,OD Mature 2,,fx,fx,fx,1456.67616,809.3798665
1476x811,OD Mature 1,,fx,fx,fx,1475.827572,810.6500167
1488x782,Microglia,,fx,fx,fx,1487.507933,781.5993037
1532x842,OD Mature 1,,fx,fx,fx,1531.61325,842.1631466
1466x741,OD Immature 1,,fx,fx,fx,1466.091878,741.067577
1375x901,Excitatory,E-11,fx,fx,fx,1375.257741,900.8696392
1407x787,Excitatory,E-13,fx,fx,fx,1407.369347,787.1297162
1460x896,Excitatory,E-9,fx,fx,fx,1460.266014,896.2519597
1496x854,OD Mature 2,,fx,fx,fx,1495.656114,854.2582498
1356x639,Inhibitory,I-18,BST,BST,BST,1356.345785,639.4938441
1362x602,Inhibitory,I-18,BST,BST,BST,1361.917617,602.4627657
1368x612,Inhibitory,I-1,BST,BST,BST,1367.856882,611.5133923
1364x714,Excitatory,E-13,BST,BST,BST,1364.25219,714.1646251
1367x545,Inhibitory,I-9,BST,BST,BST,1366.569447,544.7524725
1369x701,Astrocyte,,BST,BST,BST,1368.565619,701.085451
1370x585,Astrocyte,,BST,BST,BST,1370.31339,585.3982629
1411x550,Inhibitory,I-13,BST,BST,BST,1411.234898,550.3976725
1418x604,Inhibitory,I-13,BST,BST,BST,1417.976674,604.3006466
1421x651,Endothelial 1,,fx,fx,fx,1421.34527,650.7344963
1422x641,Endothelial 3,,fx,fx,fx,1421.618986,640.6223751
1429x599,Inhibitory,I-13,BST,BST,BST,1428.750418,599.3982144
1446x543,Endothelial 1,,BST,BST,BST,1446.492144,543.2589852
1447x581,Inhibitory,I-13,BST,BST,BST,1446.621273,581.1183493
1459x608,Inhibitory,I-13,BST,BST,BST,1458.671525,608.4216237
1466x714,OD Mature 1,,fx,fx,fx,1465.996875,714.0528484
1469x555,Inhibitory,I-13,BST,BST,BST,1469.222619,554.6777512
1474x536,Astrocyte,,BST,BST,BST,1473.908144,535.8566694
1481x623,Inhibitory,I-1,BST,BST,BST,1481.147761,622.7071694
1486x693,Astrocyte,,fx,fx,fx,1485.688909,692.6236168
1488x602,Astrocyte,,BST,BST,BST,1488.496904,601.8904508
1492x561,Inhibitory,I-18,BST,BST,BST,1491.841795,561.121694
1494x635,OD Mature 2,,fx,fx,fx,1494.389353,635.0346759
1497x719,Endothelial 1,,fx,fx,fx,1496.960647,719.432684
1500x659,OD Immature 1,,fx,fx,fx,1500.238387,659.2432561
1515x700,OD Mature 2,,fx,fx,fx,1514.785129,699.8604282
1519x641,Excitatory,E-13,fx,fx,fx,1518.98013,640.8604422
1519x707,OD Mature 2,,fx,fx,fx,1519.18245,706.6618273
1525x533,Inhibitory,I-1,BST,BST,BST,1525.210762,533.0375468
1528x624,Astrocyte,,fx,fx,fx,1528.480825,623.8489812
1358x649,Inhibitory,I-1,BST,BST,BST,1358.282927,648.7266887
1384x555,Inhibitory,I-18,BST,BST,BST,1383.806679,554.6168235
1381x550,Inhibitory,I-23,BST,BST,BST,1381.147982,549.5686513
1402x572,OD Immature 1,,BST,BST,BST,1401.956993,571.7268095
1436x668,Excitatory,E-13,fx,fx,fx,1435.511753,668.1719418
1462x685,OD Mature 2,,fx,fx,fx,1462.217394,684.6998845
1513x574,Inhibitory,I-13,BST,BST,BST,1513.393923,574.2695137
1515x673,Endothelial 1,,fx,fx,fx,1515.248323,673.0541895
1516x595,OD Immature 1,,BST,BST,BST,1516.443309,595.4029439
1429x587,Astrocyte,,BST,BST,BST,1428.966745,587.3582286
1464x587,Inhibitory,I-25,BST,BST,BST,1463.931432,587.3182458
1463x651,Astrocyte,,fx,fx,fx,1463.026318,650.6615687
1359x655,Inhibitory,I-29,BST,BST,BST,1358.862176,654.6483759
1460x563,Excitatory,E-7,BST,BST,BST,1460.10637,563.4857991
1520x624,Excitatory,E-13,fx,fx,fx,1519.583182,624.2955635
1424x712,OD Mature 2,,fx,fx,fx,1423.900693,711.7757237
1372x482,Astrocyte,,BST,BST,BST,1372.095526,482.454816
1374x406,Inhibitory,I-2,BST,BST,BST,1373.529563,405.6722566
1378x456,Inhibitory,I-25,BST,BST,BST,1378.22477,456.1073085
1381x491,Endothelial 3,,BST,BST,BST,1380.545445,491.1598329
1380x411,Inhibitory,I-7,BST,BST,BST,1380.268682,411.1844513
1374x429,Excitatory,E-19,BST,BST,BST,1374.069604,428.6109459
1386x376,Astrocyte,,BST,BST,BST,1386.183093,376.1730033
1387x363,Inhibitory,I-23,BST,BST,BST,1386.531438,362.9834336
1401x415,OD Immature 1,,BST,BST,BST,1400.963851,414.6883079
1400x399,OD Immature 1,,BST,BST,BST,1399.569475,399.2151285
1404x359,Inhibitory,I-18,BST,BST,BST,1403.768102,358.8625719
1419x480,Inhibitory,I-18,BST,BST,BST,1419.046052,479.8794323
1425x445,Inhibitory,I-13,BST,BST,BST,1425.016856,445.4954139
1421x387,Inhibitory,I-13,BST,BST,BST,1421.105975,386.6915256
1424x361,Inhibitory,I-25,BST,BST,BST,1423.670061,361.165823
1432x459,Inhibitory,I-27,BST,BST,BST,1431.536007,458.6616711
1434x346,Inhibitory,I-13,BST,BST,BST,1433.833263,346.0184926
1433x500,OD Immature 1,,BST,BST,BST,1433.223732,500.2298063
1439x385,Inhibitory,I-18,BST,BST,BST,1439.366678,385.0574133
1443x412,Inhibitory,I-18,BST,BST,BST,1443.146372,412.129501
1453x502,Astrocyte,,BST,BST,BST,1452.647215,502.1299548
1458x485,Inhibitory,I-18,BST,BST,BST,1457.596049,484.7738838
1461x464,Inhibitory,I-13,BST,BST,BST,1461.444345,464.1473463
1462x405,Astrocyte,,BST,BST,BST,1461.677291,405.264338
1476x506,Inhibitory,I-2,BST,BST,BST,1476.056757,505.6432226
1486x489,Inhibitory,I-2,BST,BST,BST,1486.429375,488.6846059
1488x412,OD Immature 1,,BST,BST,BST,1487.770966,411.5103816
1502x353,OD Mature 2,,BST,BST,BST,1501.732776,353.1555646
1504x417,Inhibitory,I-2,BST,BST,BST,1503.578032,416.9811415
1512x443,Inhibitory,I-2,BST,BST,BST,1511.70337,443.0538293
1516x424,Astrocyte,,BST,BST,BST,1516.376551,424.1719543
1527x433,Microglia,,BST,BST,BST,1526.747965,432.9009489
1528x519,Inhibitory,I-25,BST,BST,BST,1528.300195,518.9083577
1533x477,OD Mature 2,,BST,BST,BST,1532.655111,476.7170671
1538x493,Inhibitory,I-14,BST,BST,BST,1538.289243,493.397937
1374x394,Inhibitory,I-19,BST,BST,BST,1374.135675,393.7086783
1383x344,OD Immature 1,,BST,BST,BST,1382.874968,344.4722852
1407x346,Inhibitory,I-18,BST,BST,BST,1406.785605,345.5636183
1481x391,Microglia,,BST,BST,BST,1480.806566,390.8696142
1358x345,Inhibitory,I-1,BST,BST,BST,1357.601738,344.7774989
1453x349,Inhibitory,I-23,BST,BST,BST,1452.776578,349.0687939
1454x442,Endothelial 3,,BST,BST,BST,1453.911034,441.8127155
1459x456,Excitatory,E-4,BST,BST,BST,1458.928515,455.9722783
1462x426,Inhibitory,I-1,BST,BST,BST,1461.928823,426.1256456
1488x444,Inhibitory,I-1,BST,BST,BST,1488.383596,444.1830047
1505x396,Inhibitory,I-13,BST,BST,BST,1505.246229,396.397272
1530x368,Inhibitory,I-13,BST,BST,BST,1530.072443,368.1467822
1537x459,Inhibitory,I-2,BST,BST,BST,1537.231067,458.9925511
1389x479,Inhibitory,I-9,BST,BST,BST,1389.030245,478.6921422
1437x397,Inhibitory,I-1,BST,BST,BST,1436.911733,396.5892472
1504x505,Inhibitory,I-1,BST,BST,BST,1503.721918,504.958182
1516x473,Inhibitory,I-13,BST,BST,BST,1515.62493,473.2032162
1514x504,Inhibitory,I-13,BST,BST,BST,1513.964011,503.7183197
1520x460,Inhibitory,I-13,BST,BST,BST,1520.432182,459.5362569
1386x394,Excitatory,E-16,BST,BST,BST,1386.333291,393.632836
1404x482,Inhibitory,I-18,BST,BST,BST,1404.038705,482.2691759
1405x446,Inhibitory,I-1,BST,BST,BST,1405.08812,445.709991
1406x494,Endothelial 1,,BST,BST,BST,1405.910891,494.4411228
1424x458,Inhibitory,I-4,BST,BST,BST,1423.722306,457.6589264
1449x483,Inhibitory,I-8,BST,BST,BST,1448.740898,482.9414877
1475x337,Inhibitory,I-18,BST,BST,BST,1475.190935,337.2846324
1524x484,Inhibitory,I-18,BST,BST,BST,1524.201801,484.1359569
1534x498,Inhibitory,I-14,BST,BST,BST,1534.042656,498.2243684
1352x249,Endothelial 2,,BST,BST,BST,1352.477144,249.0936681
1353x136,Microglia,,BST,BST,BST,1353.092942,136.1353178
1361x249,Pericytes,,BST,BST,BST,1360.769305,249.0854894
1369x263,Excitatory,E-4,BST,BST,BST,1368.632236,263.0622221
1370x165,Astrocyte,,BST,BST,BST,1370.421764,165.0896501
1380x245,Inhibitory,I-13,BST,BST,BST,1380.240853,245.1125353
1381x316,Excitatory,E-13,BST,BST,BST,1380.856808,315.6722955
1385x294,Inhibitory,I-1,BST,BST,BST,1384.949445,293.9954577
1390x257,Pericytes,,BST,BST,BST,1390.441107,257.3732853
1394x216,OD Immature 1,,BST,BST,BST,1394.030523,215.730062
1396x194,Inhibitory,I-18,BST,BST,BST,1396.048557,193.5863518
1401x270,Astrocyte,,BST,BST,BST,1401.039326,269.77809
1411x248,Inhibitory,I-13,BST,BST,BST,1411.499739,247.7128184
1419x251,Inhibitory,I-9,BST,BST,BST,1419.103398,251.1706791
1421x148,Inhibitory,I-1,BST,BST,BST,1420.810787,148.4749396
1423x189,Astrocyte,,BST,BST,BST,1422.50238,188.7007593
1422x182,Astrocyte,,BST,BST,BST,1422.338112,181.8007004
1427x273,OD Immature 1,,BST,BST,BST,1427.38609,272.6495486
1430x155,Inhibitory,I-23,BST,BST,BST,1429.60514,155.2125475
1432x253,Inhibitory,I-1,BST,BST,BST,1432.141225,253.4379638
1436x210,Inhibitory,I-13,BST,BST,BST,1435.782392,209.8372232
1450x194,OD Mature 2,,BST,BST,BST,1450.446785,194.3313205
1457x154,Excitatory,E-16,BST,BST,BST,1456.652409,154.4473095
1453x150,Excitatory,E-16,BST,BST,BST,1453.337029,150.495422
1457x213,Inhibitory,I-13,BST,BST,BST,1457.064167,213.2089461
1460x283,Inhibitory,I-13,BST,BST,BST,1459.658644,282.9720933
1469x253,Inhibitory,I-9,BST,BST,BST,1469.309006,252.7671653
1472x161,Inhibitory,I-8,BST,BST,BST,1472.485174,161.1607989
